timestamps,CAN_DataFrame.CAN_DataFrame.BusChannel,CAN_DataFrame.CAN_DataFrame.ID,CAN_DataFrame.CAN_DataFrame.IDE,CAN_DataFrame.CAN_DataFrame.DLC,CAN_DataFrame.CAN_DataFrame.DataLength,CAN_DataFrame.CAN_DataFrame.DataBytes,CAN_DataFrame.CAN_DataFrame.Dir,CAN_DataFrame.CAN_DataFrame.EDL,CAN_DataFrame.CAN_DataFrame.BRS
364.02425,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.02930000000003,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.07460000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.0763,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.10760000000005,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
364.11425,1,2024,0,8,8,[  4  65  12  24 180   0   0   0],0,0,0
364.11605000000003,1,2025,0,8,8,[  4  65  12  24 176 170 170 170],0,0,0
364.12420000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.12905,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.17420000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.17635,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.2076,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
364.21425000000005,1,2024,0,8,8,[  4  65  12  24 182   0   0   0],0,0,0
364.21630000000005,1,2025,0,8,8,[  4  65  12  24 180 170 170 170],0,0,0
364.2243,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.2293,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.2567,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
364.27430000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.27630000000005,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.30760000000004,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
364.31425,1,2024,0,8,8,[  4  65  12  24 106   0   0   0],0,0,0
364.31605,1,2025,0,8,8,[  4  65  12  24 108 170 170 170],0,0,0
364.32425,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.3288,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.3743,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.37620000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.4076,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
364.41425000000004,1,2024,0,8,8,[ 4 65 12 24 56  0  0  0],0,0,0
364.41605000000004,1,2025,0,8,8,[  4  65  12  24  56 170 170 170],0,0,0
364.42420000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.4295,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.47435,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.47630000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.5076,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
364.51480000000004,1,2024,0,8,8,[  4  65  12  24 124   0   0   0],0,0,0
364.51605,1,2025,0,8,8,[  4  65  12  24 124 170 170 170],0,0,0
364.52465,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.529,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.5742,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.5763,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.60760000000005,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
364.61425,1,2024,0,8,8,[  4  65  12  24 210   0   0   0],0,0,0
364.61605000000003,1,2025,0,8,8,[  4  65  12  24 212 170 170 170],0,0,0
364.6243,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.6293,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.67420000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.6763,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.7076,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
364.71430000000004,1,2024,0,8,8,[ 4 65 12 25 20  0  0  0],0,0,0
364.71605,1,2025,0,8,8,[  4  65  12  25  20 170 170 170],0,0,0
364.72425000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.72880000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.7567,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
364.77430000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.7762,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.80760000000004,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
364.8143,1,2024,0,8,8,[  4  65  12  24 204   0   0   0],0,0,0
364.81605,1,2025,0,8,8,[  4  65  12  24 204 170 170 170],0,0,0
364.82425,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.8295,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.87425,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.8784,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.9076,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
364.9143,1,2024,0,8,8,[  4  65  12  24 112   0   0   0],0,0,0
364.91605000000004,1,2025,0,8,8,[  4  65  12  24 108 170 170 170],0,0,0
364.92425000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.9288,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
364.97425000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
364.97630000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.00765,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
365.01430000000005,1,2024,0,8,8,[  4  65  12  22 170   0   0   0],0,0,0
365.0163,1,2025,0,8,8,[  4  65  12  22 172 170 170 170],0,0,0
365.02430000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.02905000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.07415000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.0763,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.10765000000004,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
365.11415,1,2024,0,8,8,[  4  65  12  19 164   0   0   0],0,0,0
365.11605000000003,1,2025,0,8,8,[  4  65  12  19 172 170 170 170],0,0,0
365.1241,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.1293,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.17440000000005,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.17655,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.20765,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
365.21410000000003,1,2024,0,8,8,[  4  65  12  18 182   0   0   0],0,0,0
365.21605,1,2025,0,8,8,[  4  65  12  18 180 170 170 170],0,0,0
365.22445000000005,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.2293,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.25675,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
365.27410000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.27630000000005,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.3077,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
365.31415000000004,1,2024,0,8,8,[  4  65  12  18 158   0   0   0],0,0,0
365.31605,1,2025,0,8,8,[  4  65  12  18 156 170 170 170],0,0,0
365.32415000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.32885000000005,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.37435000000005,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.37605,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.40770000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
365.4141,1,2024,0,8,8,[  4  65  12  18 166   0   0   0],0,0,0
365.41605000000004,1,2025,0,8,8,[  4  65  12  18 164 170 170 170],0,0,0
365.42415,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.42955,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.47415,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.47630000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.5077,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
365.51415000000003,1,2024,0,8,8,[  4  65  12  18 190   0   0   0],0,0,0
365.51605,1,2025,0,8,8,[  4  65  12  18 188 170 170 170],0,0,0
365.5242,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.52885000000003,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.5742,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.57635000000005,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.6077,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
365.6141,1,2024,0,8,8,[  4  65  12  18 210   0   0   0],0,0,0
365.61605000000003,1,2025,0,8,8,[  4  65  12  18 208 170 170 170],0,0,0
365.62415000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.62955,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.67415,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.6763,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.70770000000005,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
365.71415,1,2024,0,8,8,[  4  65  12  18 224   0   0   0],0,0,0
365.71605,1,2025,0,8,8,[  4  65  12  18 224 170 170 170],0,0,0
365.72415,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.72895,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.75675,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
365.77410000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.77635000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.8077,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
365.8141,1,2024,0,8,8,[  4  65  12  18 234   0   0   0],0,0,0
365.81795,1,2025,0,8,8,[  4  65  12  18 232 170 170 170],0,0,0
365.82445,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.829,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.8741,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.8763,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.90770000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
365.91420000000005,1,2024,0,8,8,[  4  65  12  18 236   0   0   0],0,0,0
365.91605000000004,1,2025,0,8,8,[  4  65  12  18 236 170 170 170],0,0,0
365.9241,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.92885,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
365.97415,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
365.97765000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.00775000000004,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
366.01415000000003,1,2024,0,8,8,[  4  65  12  18 252   0   0   0],0,0,0
366.0161,1,2025,0,8,8,[  4  65  12  18 248 170 170 170],0,0,0
366.02415,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.02955000000003,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.07415000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.0763,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.10775,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
366.11425,1,2024,0,8,8,[ 4 65 12 19  4  0  0  0],0,0,0
366.11605000000003,1,2025,0,8,8,[  4  65  12  19   0 170 170 170],0,0,0
366.12415000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.12905,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.17415,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.17625000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.20775000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
366.21415,1,2024,0,8,8,[  4  65  12  18 254   0   0   0],0,0,0
366.21605,1,2025,0,8,8,[  4  65  12  18 252 170 170 170],0,0,0
366.2241,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.22905000000003,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.2568,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
366.27415,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.27635000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.30775,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
366.3142,1,2024,0,8,8,[  4  65  12  18 248   0   0   0],0,0,0
366.31605,1,2025,0,8,8,[  4  65  12  18 248 170 170 170],0,0,0
366.32415000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.329,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.37455,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.3761,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.4078,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
366.41420000000005,1,2024,0,8,8,[  4  65  12  18 248   0   0   0],0,0,0
366.41610000000003,1,2025,0,8,8,[  4  65  12  18 248 170 170 170],0,0,0
366.42415,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.4295,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.47435,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.47630000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.50775000000004,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
366.51430000000005,1,2024,0,8,8,[  4  65  12  18 242   0   0   0],0,0,0
366.5161,1,2025,0,8,8,[  4  65  12  18 240 170 170 170],0,0,0
366.52425,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.52895,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.57415000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.5763,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.60775,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
366.61455,1,2024,0,8,8,[  4  65  12  18 248   0   0   0],0,0,0
366.6163,1,2025,0,8,8,[  4  65  12  18 244 170 170 170],0,0,0
366.62420000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.62960000000004,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.67420000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.6763,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.70775000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
366.71425000000005,1,2024,0,8,8,[  4  65  12  18 250   0   0   0],0,0,0
366.71615,1,2025,0,8,8,[  4  65  12  18 248 170 170 170],0,0,0
366.7242,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.7289,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.75685000000004,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
366.77485,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.77660000000003,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.80775,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
366.81440000000003,1,2024,0,8,8,[  4  65  12  18 254   0   0   0],0,0,0
366.81605,1,2025,0,8,8,[  4  65  12  18 252 170 170 170],0,0,0
366.82485,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.82930000000005,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.87440000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.87635,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.9078,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
366.9144,1,2024,0,8,8,[  4  65  12  18 252   0   0   0],0,0,0
366.91610000000003,1,2025,0,8,8,[  4  65  12  18 248 170 170 170],0,0,0
366.92440000000005,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.92900000000003,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
366.9744,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
366.97635,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.00780000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
367.01445,1,2024,0,8,8,[ 4 65 12 19  0  0  0  0],0,0,0
367.0161,1,2025,0,8,8,[  4  65  12  19   0 170 170 170],0,0,0
367.02445,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.0291,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.0744,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.07635000000005,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.1078,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
367.11445000000003,1,2024,0,8,8,[ 4 65 12 19  4  0  0  0],0,0,0
367.11615,1,2025,0,8,8,[  4  65  12  19   0 170 170 170],0,0,0
367.12440000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.12910000000005,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.17445000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.1764,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.2078,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
367.2144,1,2024,0,8,8,[  4  65  12  18 252   0   0   0],0,0,0
367.21615,1,2025,0,8,8,[  4  65  12  18 252 170 170 170],0,0,0
367.2244,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.2296,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.25685000000004,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
367.27445,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.27645,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.30785000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
367.31440000000003,1,2024,0,8,8,[ 4 65 12 19 10  0  0  0],0,0,0
367.31615000000005,1,2025,0,8,8,[  4  65  12  19   8 170 170 170],0,0,0
367.32445,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.329,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.3745,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.37615,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.40785,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
367.41445000000004,1,2024,0,8,8,[ 4 65 12 19 18  0  0  0],0,0,0
367.4164,1,2025,0,8,8,[  4  65  12  19  20 170 170 170],0,0,0
367.42445000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.4293,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.47445000000005,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.4764,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.50785,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
367.5149,1,2024,0,8,8,[ 4 65 12 19 18  0  0  0],0,0,0
367.51615000000004,1,2025,0,8,8,[  4  65  12  19  20 170 170 170],0,0,0
367.52450000000005,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.5291,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.57455000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.57665000000003,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.60785000000004,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
367.61445000000003,1,2024,0,8,8,[ 4 65 12 19 20  0  0  0],0,0,0
367.61615,1,2025,0,8,8,[  4  65  12  19  20 170 170 170],0,0,0
367.6245,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.62965,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.67485000000005,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.6764,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.70785,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
367.71445,1,2024,0,8,8,[ 4 65 12 19 20  0  0  0],0,0,0
367.71615,1,2025,0,8,8,[  4  65  12  19  20 170 170 170],0,0,0
367.72465,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.72895,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.75685000000004,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
367.77445,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.7764,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.80785000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
367.81445,1,2024,0,8,8,[ 4 65 12 19  6  0  0  0],0,0,0
367.81620000000004,1,2025,0,8,8,[  4  65  12  19   8 170 170 170],0,0,0
367.82445,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.8294,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.87440000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.87645000000003,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.90785,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
367.91445000000004,1,2024,0,8,8,[ 4 65 12 19 18  0  0  0],0,0,0
367.91615,1,2025,0,8,8,[  4  65  12  19  20 170 170 170],0,0,0
367.92445000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.92900000000003,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
367.97445000000005,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
367.97645,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
368.0079,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
368.0145,1,2024,0,8,8,[ 4 65 12 19 28  0  0  0],0,0,0
368.01615000000004,1,2025,0,8,8,[  4  65  12  19  32 170 170 170],0,0,0
368.02445,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
368.0294,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
368.0745,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
368.07645,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
368.10790000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
368.11455,1,2024,0,8,8,[ 4 65 12 19 36  0  0  0],0,0,0
368.11620000000005,1,2025,0,8,8,[  4  65  12  19  36 170 170 170],0,0,0
368.1245,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
368.12940000000003,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
368.17445000000004,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
368.1763,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
368.2079,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
368.21450000000004,1,2024,0,8,8,[ 4 65 12 19 40  0  0  0],0,0,0
368.2165,1,2025,0,8,8,[  4  65  12  19  40 170 170 170],0,0,0
368.22450000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
368.22920000000005,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
368.25695,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
368.27450000000005,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
368.27645,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
368.3079,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
368.31455,1,2024,0,8,8,[ 4 65 12 19 42  0  0  0],0,0,0
368.31620000000004,1,2025,0,8,8,[  4  65  12  19  44 170 170 170],0,0,0
368.3249,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
368.329,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
368.37465000000003,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
368.37645000000003,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
368.40795,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
368.41450000000003,1,2024,0,8,8,[ 4 65 12 19 48  0  0  0],0,0,0
368.41625000000005,1,2025,0,8,8,[  4  65  12  19  48 170 170 170],0,0,0
368.4245,1,2024,0,8,8,[ 3 65 13 50  0  0  0  0],0,0,0
368.42995,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
368.47425000000004,1,2024,0,8,8,[ 3 65 13 50  0  0  0  0],0,0,0
368.47860000000003,1,2025,0,8,8,[  3  65  13  50 170 170 170 170],0,0,0
368.5079,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
368.5144,1,2024,0,8,8,[ 4 65 12 19 30  0  0  0],0,0,0
368.51625,1,2025,0,8,8,[  4  65  12  19  28 170 170 170],0,0,0
368.5244,1,2024,0,8,8,[ 3 65 13 50  0  0  0  0],0,0,0
368.529,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
368.57430000000005,1,2024,0,8,8,[ 3 65 13 50  0  0  0  0],0,0,0
368.5776,1,2025,0,8,8,[  3  65  13  50 170 170 170 170],0,0,0
368.60790000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
368.6143,1,2024,0,8,8,[ 4 65 12 19  0  0  0  0],0,0,0
